nedi , down
oppbevaring , storage
rand , rand
gjøremål , To Do
ansettelse , employment
islamist , Islamist
kupp , coup
lærerik , educational
ubetydelig , negligible
vedlikeholde , maintain
aggresjon , aggression
forakt , contempt
hovedfag , majors
nedrykk , relegation
filter , filter
tommel , thumb
id , id
trøste , comfort
bompenger , tolls
forretning , business
fortrolig , confidential
galopp , gallop
svindel , fraud
oppsummere , summarize
entusiastisk , enthusiastic
avspark , Kickoff
ekspertise , expertise
kveldstid , evening
nysgjerrighet , curiosity
maskulin , masculine
finnes , are
samarbeidsprosjekt , collaborative
besitte , possess
jorde , ground
vandring , migration
flåte , fleet
tilgivelse , Forgiveness
tøy , Service
fluefiske , Fly Fishing
misvisende , misleading
verdensmester , World Champion
klarhet , clarity
skolestart , school
feie , sweep
nøktern , sober
reparasjon , repair
nøkkelord , Keywords
snappe , snatch
datterselskap , subsidiary
illegal , illegal
strekk , tensile
tiltrekke , attract
jordbær , strawberries
kantine , canteen
studieplass , admission
aksjekurs , Stock
sending , Broadcast
snarlig , imminent
sortert , sorted
bukt , bay
novelle , short story
sørover , south
merking , labeling
terskel , threshold
holt , holt
sprø , crazy
oppløse , dissolve
eske , box
overlege , Chief
besittelse , possession
reservere , reserve
borgerskap , Citizenship
holme , islet
utprøving , testing
insistere , insist
forgjeves , vain
trosse , defy
utenriks , Foreign
doping , doping
fjær , feather
stønne , moan
unnagjort , done
brikke , piece
beredskap , emergency
svømmebasseng , swimming pool
signalisere , signal
organisatorisk , organizational
dynamikk , dynamics
dus , dus
politifolk , police
innblanding , interference
pistol , pistol
undervisningsopplegg , teaching plan
hygiene , hygiene
naked , naked
blender , blender
hestekraft , horsepower
narr , fun
kick , kick
fasilitet , facility
kjæledyr , pets
ve , ve
matematisk , Mathematics
panne , forehead
forhåpning , hopeful
oppsigelse , Termination
tabu , taboo
pr. , pr.
fordømme , condemn
skriver , Printer
løsne , loosen
lærd , scholar
huff , huff
kommentator , commentator
militant , militant
nettsamfunn , online communities
granske , investigate
dataspill , computer game
styrketrening , strength
kontaktperson , contact
lekke , leak
menneskeliv , human
enkeltmenneske , individual
mosjon , Exercise
forutsigbarhet , predictability
innredning , decoration
veksle , change
inneha , hold
dekan , Dean
telling , Counting
undergang , doom
fildeling , File Sharing
helsevern , Health Care
avlegge , take
morsmelk , breast milk
åpenbar , obvious
enhetlig , uniform
streve , striving
hustru , wife
scenario , scenario
brasiliansk , Brazilian
overkropp , of body
skildring , depiction
anstendig , decent
grunnkurs , foundation
lysstyrke , brightness
romersk , Roman
førti , forty
industriell , industrial
returnere , return
stab , Staff
å , to
ubalanse , imbalance
aktor , prosecutor
poengtere , point out
pynt , decoration
onde , Evil
prestisje , prestige
lysende , luminous
veterinær , veterinary
bag , bag
deling , Sharing
lærling , Apprentice
toppsjef , CEO
misfornøyd , dissatisfied
spenn , span
omvisning , tour
pakistaner , Pakistani
slitasje , wear
fagmiljø , specialists
nyttårsaften , New Year's Eve
treningskamp , friendly
matte , mat
verve , Enlist
hekte , hook
kvikksølv , mercury
saga , saga
oppkalle , naming
vinkling , angle
høringsuttalelse , submission
ne , ne
progresjon , progression
utveksle , exchange
langrenn , Cross Country
skattemessig , tax
bakre , back
tispe , bitch
fjorten , fourteen
sjenere , distract
sjømat , seafood
skjønnlitteratur , fiction
tretti , thirty
anføre , adduce
veske , Handbag
singel , single
beordre , ordering
versus , versus
sortere , sort
oppfyllelse , fulfillment
dem , them
implementering , implementation
kursmål , price target
intensitet , intensity
kakao , cocoa
utøvende , executive
slit , slit
motgang , hardship
fotspor , Footsteps
appelsin , orange
olivenolje , olive oil
utelukket , excluded
dass , dass
gruppearbeid , teamwork
spytte , spit
beslag , seizures
spesialisere , specialize
utbryte , exclaim
eksperiment , experiment
strandsone , shoreline
utpreget , distinctly
variabel , variable
autofokus , Autofocus
taushet , silence
velfungerende , functioning
egenart , character
sluke , Devour
drøfting , discussion
produktiv , productive
syklist , cyclist
adskillig , considerably
skyfri , cloudless
ytring , expression
mentor , mentor
næringsstoff , nutrient
skjerf , scarf
ledighet , unemployment
forskudd , advance
talerstol , rostrum
kikk , Look
omdømme , reputation
skitt , dirt
trav , trot
vantro , disbelief
følelsesmessig , emotional
illustrasjonsfoto , illustration
forsoning , reconciliation
anstrengelse , effort
tenåring , teenager
opprørt , upset
pote , Paw
avslå , decline
animasjon , Animation
gebyr , fee
hemme , inhibit
stresse , stress
heltid , full time
katte , Cat
juice , juice
musikkbransje , music industry
assosiere , associate
juletre , Christmas tree
uff , uff
merkbar , noticeable
avspilling , Play
interaktiv , interactive
serbisk , Serbian
belønne , Reward
brite , Briton
arbeidsmåte , way of working
popularitet , Popularity
krutt , gunpowder
garn , yarn
drikkevann , drinking water
engel , angel
nynorsk , nynorsk
aldre , ages
bevaring , conservation
olympisk , Olympic
innsamling , collection
iskald , icy
kynisk , cynical
bearbeide , process
østlig , easterly
sjefredaktør , Editor in Chief
kosttilskudd , Supplements
studiested , campus
størrelsesorden , magnitude
ydmyk , humble
veiledende , guidance
blits , Flash
utstede , issue
hjelpeløs , helpless
jungel , jungle
kåring , competition to
pekepinn , indication
etterspurt , demand
juks , cheating
seil , sail
sivilbefolkning , civilians
tegneserie , cartoon
eu-land , eu countries
gjenopprette , restore
ubevisst , unconsciously
niende , ninth
overflødig , excess
bilist , Motorist
golf , golf
testamente , Testament
gjenvelge , re-elect
kulisse , backdrop
musikkvideo , music video
auksjon , auction
rop , shout
forskningsmiljø , research community
betennelse , inflammation
tempel , Temple
karakteristisk , characteristic
taushetsplikt , confidentiality
konkurransedyktig , competitive
spann , bucket
litauen , Lithuania
termin , forward
sensurere , censor
utspiller , unfold
overlevelse , survival
diabetiker , diabetic
matche , Match
faktura , Invoice
folkeslag , people
gruppering , grouping
loft , loft
nettmøte , online meeting
mesterlig , masterful
utholdenhet , Endurance
tilkobling , connection
førerkort , driver license
menneskeskapt , anthropogenic
ukritisk , uncritically
feminin , feminine
innmari , sooo
borgerkrig , Civil War
samhold , cohesion
dannelse , formation
drivhuseffekt , greenhouse effect
landslagstrener , coach
statisk , static
ateist , Atheist
england , england
implementere , implement
spesialundervisning , special education
stusse , bounce
forsterkning , reinforcement
inntreffe , occur
overlevere , survivors
konvensjon , Convention
håndverker , craftsman
etnisitet , ethnicity
vaffel , Waffle
energiminister ," Energy,"
pine , pine
sovjet , Soviet
fornøyelse , Theme
informatikk , Informatics
mesterverk , masterpiece
forskningsresultat , research results
statsborgerskap , citizenship
såpe , soap
urovekkende , disturbing
derpå , thereupon
logistikk , Logistics
totalitær , totalitarian
væske , liquid
haha , haha
visum , visa
landsmann , countryman
oljeselskap , oil company
distribuere , distribute
hann , male
sensitiv , sensitive
omgås , reviewed
riksrevisjon , SAI
bemanning , staffing
frikjenne , absolve
høgskolelektor , Assistant Professor
utall , numerous
husleie , rent
tufte , tufte
forskjellsbehandling , discrimination
suppe , soup
gjenvalg , reelection
utkant , fringe
naturressurs , Natural Resources
proff , pro
sponse , sponsor
sverige , sweden
entreprenør , Entrepreneur
møteplass , meeting
fartøy , Vessels
dosering , dosage
landsbasis , nationwide
lesesal , reading
journal , journal
motpart , counterparty
hovedkvarter , Headquarters
mais , corn
terrasse , terrace
friidrett , Athletics
selvbilde , self
forrang , precedence
vag , vag
vannkraft , hydropower
mette , feed
gjerningsmann , Culprit
gedigen , sterling
skoledag , school day
ridning , riding
underholde , entertain
fangenskap , captivity
videokamera , video camera
lettelse , relief
forholdsregel , precaution
fosterhjem , foster
miljøvernminister , Environment
læringsmål , learning objectives
tilføye , adding
australsk , Australian
ferdigstille , complete
overdose , overdose
fastland , mainland
forkaste , discard
samsvare , conform
triller , pushchairs
tilbakegang , decline
utenforstående , outside
kapre , hijack
penis , penis
påkjørt , hit
gulrot , carrot
vektlegge , emphasize
kirurgi , Surgery
særpreg , character
dialekt , dialect
fuglehund , Gundog
vokte , guard
drink , drink
husholdning , household
meningsfylt , meaningful
maksimum , maximum
slem , naughty
pult , desk
nitrogen , nitrogen
refusjon , reimbursement
landsdekkende , nationwide
akk , alas
forleden , the other
motorsykkel , motorcycle
forrykende , furious
mannfolk , men
medmenneske , neighbor
særklasse , Fawlty Towers
forlik , settlement
oppunder , beneath
pirat , pirate
forbigående , transient
skikk , practice
utelate , omit
støttespiller , supporter
festlig , festivities
avstå , refrain
blotte , naked
seniorrådgiver , senior advisor
yngel , Fry
pinne , stick
klimapolitikk , climate policy
utvei , resort
familieliv , family life
flyt , flow
reglement , Regulations
bøtte , bucket
produktivitet , Productivity
sivilisasjon , Civilization
hvitløk , garlic
innskudd , deposit
rådgivende , Advisory
ponni , pony
skoleelev , schoolboy
velferdsstat , welfare
gardin , down
kildekode , source code
kvalifisering , qualification
pådra , incur
knekk , kink
påfyll , refill
seriekamp , league
entusiasme , enthusiasm
overstå , persist
fjernkontroll , Remote
varamedlem , deputy
bokmerke , Bookmark
især , especially
unektelig , undeniable
administrering , administration
sprenge , blow up
løft , Lift
avd. , dept.
undervurdere , underestimate
oljepenger , oil money
særs , special
øk , increase
arbeidsledig , unemployed
korps , Corps
bemerkning , remark
gavekort , gift card
nødvendighet , Necessity
tidsalder , Age
hake , chin
skagen , skagen
bakerst , back
slave , slave
spiseforstyrrelse , Eating Disorder
overdreven , excessive
dobling , doubling
entreprenørskap , Entrepreneurship
boble , Bubble
dagslys , daylight
fremskritt , advances
pulje , my group
kulturarv , Heritage
muliggjøre , enable
tv-serie , TV series
fiasko , failure
kondom , condom
sug , suction
korreksjon , Correction
kunstgress , Astroturf
troll , troll
gjær , Yeast
idol , idol
fjes , faces
samarbeidsavtale , cooperation
fremføre , perform
giv , giv
mistenkelig , suspicious
flis , tile
løve , lion
ambassadør , Ambassador
eksponere , expose
avdelingsdirektør , Department
tapper , drain
opphøre , cease
realisme , Realism
ert , pea
blødning , bleeding
styringsrente , key rate
brosjyre , Brochure
landsdel , region
tradisjonsrik , traditional
reklamere , advertise
tilførsel , supply
eksperimentere , experiment
skapning , creature
brennevin , Spirits
note , note
opptatt , busy
driftsresultat , operating profit
union , Union
skattyter , taxpayer
funksjonsevne , functional
hormon , hormone
avløp , drain
enke , widow
ringvirkning , ripple
krasje , crash
uunngåelig , inevitable
etterforsker , investigator
ikon , icon
deig , dough
bortelag , Away team
underside , under side
skuespill , plays
hissig , hasty
konsern , Group
samband , communication
klapp , pat
fornekte , deny
erotisk , erotic
ukeblad , magazine
munter , cheerful
redegjøre , account
skilt , Signs
forverre , worsen
forprosjekt , preliminary
pålitelig , reliable
vitamin , vitamin
sjette , sixth
strupe , throat
p-pille , Pill
belaste , charge
drivende , driving
føye , append
myrde , murder
sladder , gossip
term , term
helsefag , Health Care
konvolutt , envelope
seremoni , ceremony
koffert , briefcase
byråkrat , Bureaucrat
iver , zeal
mottak , Receive
ose , ose
folkebibliotek , Public Library
legitim , legitimate
lokalisering , localization
valuta , currency
demonstrant , Protestor
spillerom , game room
gruppeleder , group leader
eldreomsorg , Elderly
vederlag , consideration
årsregnskap , accounts
urett , injustice
bitterhet , bitterness
rullestol , wheelchair
naturvitenskap , Physical Science
dirigent , conductor
trendy , Trending
ombygging , reconstruction
bildestabilisator , Image Stabilizer
arbeidssak , arbeidssak
bildelenke , Image link
boliglån , mortgage
cover , cover
sørvest , southwest
nitten , nineteen
svigersønn , law
seksten , sixteen
svigerfar , father in law
oldebarn , great-grandson
niese , niece
sytten , seventeen
storesøster , big sister
seksti , sixty
søskenbarn , cousins
lillesøster , little sister
åtti , eighty
nitti , ninety
svigermor , law
sytti , seventy
nevø , nephew
fetter , cousin
sørøst , southeast
oldefar , great-grandfather
nordvest , northwest
nordøst , northeast
tippoldebarn , descendant
svoger , brother-
morfar , grandfather
mormor , Granny
svigerinne , sister
kusine , cousin
tippoldefar , tippoldefar
lillebror , brother
grandtante , grand aunt
farfar , grandfather
tretten , thirteen
tippoldemor , great-grandmother
farmor , grandmother
grandonkel , grand uncle
oldemor , great-grandmother
noe , some
tidligere , previously
spesielt , especially
sikkert , certainly
må , must
alle , everyone
snart , soon
penger , money
hele , all
oppmuntre , encourage
meddele , announce
lite , small
djevel , devil
generelt , generally
elsker , lover
beundre , Admire
legende , legend
alt , everything
overvinne , overcome
taler , speeches
overraskende , Surprisingly
offiser , officer
nyheter , News
ansatt , employee
oppfinnelse , invention
bedre , better
registrering , registration
drikk , Drink
sterkt , strong
letthet , ease
skapelse , creation
ignorere , ignore
dollar , dollar
ødeleggelse , destruction
bitter , bitter
sanger , songs
operatør , operator
europeer , European
keiser , emperor
umiddelbart , immediately
eldre , older
klart , clear
kom , came
parlamentarisk , parliamentary
gren , branch
hjul , Wheels
senere , later
forsinket , delayed
videre , on
dobbelt , double
fritt , freely
vitenskapsmann , Scientist
brud , Bride
base , base
euro , euro
bærer , bears
varer , goods
overbevise , convince
tilsvarende , equivalent
siste , last
forbryter , felon
lampe , lamp
raskt , quickly
greker , Greek
mottakelse , reception
palass , palace
betjene , operate
godt , well
tilbakekomst , return
ben , ben
forsvarer , Defender
flere , more
undertrykke , suppress
høyt , high
rytme , rhythm
dam , dam
lever , liver
invasjon , invasion
belønning , Reward
velsignet , blessed
kan , can
strukturell , structural
lytter , listen
funksjonær , officer
lovgivende , legislative
fornærme , offend
sjarm , charm
anskaffe , acquiring
tilfredsstillelse , satisfaction
helgen , weekend
filosof , philosopher
strålende , brilliant
ekstremt , extremely
ønsker , want
provins , province
spøke , joke
dyd , Virtue
ulykkelig , unhappy
geni , genius
mest , most
tildeling , allocation
gjenvinne , recycle
mindre , smaller
tror , think
nåtid , Present
oppfinne , invent
innsjø , lake
forbundet , associated
varmt , hot
tilstå , confess
ekko , echo
fiendtlig , hostile
knapt , hardly
sørlig , southern
tallerken , plate
observatør , Observer
høyere , higher
pilot , pilot
komplisert , complicated
utilstrekkelig , inadequate
kunngjøring , announcement
versjon , version
instinkt , instinct
komposisjon , composition
sosialt , socially
forstørre , enlarge
overbevisning , conviction
kriger , Warrior
minst , at least
hersker , ruler
fjerning , removal
forfølgelse , Persecution
utgiver , publisher
sekundær , secondary
bemerkelsesverdig , remarkable
preferanse , preference
seire , victories
busk , bush
formel , formula
spøkelse , ghost
forbudt , prohibited
tåke , fog
uavbrutt , uninterrupted
etikett , Label
kreditt , credit
berøring , touch
bue , bow
barriere , barrier
vifte , fan
overenskomst , Agreement
normalt , normal
effektivt , effectively
parameter , parameter
overtredelse , violation
slepe , lug
kjøpmann , merchant
krympe , Shrink
daggry , Dawn
betydningsfull , significant
skisse , sketch
kompleksitet , complexity
strengt , strictly
årstid , season
tilskrive , attribute
inspektør , Inspector
forkjemper , champion
analytisk , analytical
imperium , Empire
sympatisk , sympathetic
vidstrakt , sweeping
japan , japan
asyl , asylum
salong , Lounge
reservasjon , Reservation
vidunderlig , wonderful
gjentatt , repeated
epoke , era
hierarki , hierarchy
guddommelig , Divine
rang , rank
skarpt , sharp
atom , atom
maske , Mask
godhet , Goodness
større , larger
okkupere , occupy
hengivenhet , affection
funksjonell , functional
sprekk , crack
brønn , wells
avling , crop
sent , late
leksjon , Lesson
byrde , burden
oppstilling , Statement
utvinne , recovering
inkludert , including
forvandle , Transform
intensiv , intensive
føderal , Federal
kunngjøre , Announce
solnedgang , sunset
satellitt , satellite
definitivt , definitely
fjerdedel , quarter
konsultasjon , Consultation
uhyggelig , lurid
trone , Throne
hellas , greece
eksisterende , existing
periodisk , periodic
underjordisk , underground
okse , Ox
rettelse , correction
tillatt , allowed
dypt , deep
dominans , dominance
relativt , relatively
tungt , heavily
republikk , Republic
best , best
rengjøre , clean
beseire , defeat
smertefull , painful
bomull , cotton
oppnåelse , achievement
eng , eng
kolonne , Column
samlet , collected
positivt , positive
befri , shed
klinikk , clinic
dekorere , Decorating
statue , statue
utflukt , excursion
såre , sore
forbausende , surprising
henrettelse , execution
interessert , interested
studio , studio
programmering , programming
instruksjon , instruction
innkalling , Notice
koalisjon , Coalition
inndeling , division
generere , generate
grunnlegger , founder
reserve , spare
kollaps , collapse
klassifisering , classification
forråd , supply
laboratorium , laboratory
destinasjon , destination
kongress , Congress
tyskland , Germany
resten , rest
arbeidsløshet , unemployment
millennium , millennium
akademi , Academy
frost , frost
avtalt , agreed
delegasjon , Delegation
eksportere , export
utlede , derive
subjekt , subject
vev , tissue
storhet , greatness
likt , equally
konvensjonell , conventional
spektrum , spectrum
dumhet , Stupidity
marg , marrow
kloster , monastery
kammer , chamber
motstå , resist
konfrontere , confront
arrest , arrest
framtid , future
prognose , forecast
lesing , reading
pels , fur
toll , customs
nøyaktighet , accuracy
historiker , Historian
israel , israel
kiste , chest
avstemning , Poll
innretning , device
sertifikat , certificate
institusjonell , institutional
nasjonalitet , nationality
uformell , informal
imponerende , impressive
kongerike , Kingdom
røyking , smoking
araber , Arab
eksperimentell , experimental
katolikk , Catholic
gjestfrihet , Hospitality
tjenestemann , officer
statsborger , citizen
årsdag , Year
lin , lin
skjult , hidden
vers , verse
isolert , isolated
adoptere , adopt
stadium , stage
kamel , camel
frase , phrase
lukket , closed
latinsk , Latin
kirurg , Surgeon
antakelse , assumption
følsomhet , sensitivity
blandet , mixed
diagram , charts
overlegenhet , superiority
fint , fine
oss , Us
kobber , copper
forekomst , occurrence
uriktig , incorrect
hule , hollow
rotere , rotate
fragment , fragment
bekvemmelighet , convenience
nål , needle
frimerke , stamp
sju , seven
arbeidsløs , unemployed
akustisk , acoustic
sirkulere , circulate
bibel , Bible
potte , Potty
beklager , sorry
bekjentskap , Relationship
fullt , fully
menneskelighet , humanity
begavet , gifted
rival , rival
tilbøyelighet , inclination
summere , summing
eliminere , eliminate
ridder , Knight
hardt , hard
drosje , cab
leketøy , Toy
jordbruks- , agricultural
slakter , butcher
formelt , formally
utviklet , developed
sekvens , sequence
tradisjonelt , traditionally
forkjølelse , cold
diplom , diploma
beskyldning , accusation
kvalifisert , qualified
avsløring , disclosure
geit , goat
sørgelig , sad
sjømann , sailor
komponere , compose
faste , fixed
spesialitet , specialty
progressiv , Progressive
hengiven , affectionate
tavle , tablet
forretningsmann , Businessman
replikk , remark
umulighet , impossibility
justering , adjustment
himmelsk , heavenly
tørst , thirst
attest , certificate
torden , thunder
avansert , advanced
bekvem , convenient
transportere , transport
basseng , pool
diplomatisk , diplomatic
appetitt , appetite
mekaniker , mechanic
pære , pear
oppmuntring , encouragement
hørsel , Hearing
takknemlighet , Gratitude
presserende , urgent
invadere , invade
vertikal , vertical
omringe , surround
syre , acid
sveits , switzerland
berike , enrich
gåte , riddle
korridor , corridor
beholder , container
koloni , colony
langt , far
australia , Australia
storslått , magnificent
siffer , digits
hypotese , hypothesis
forsvinning , disappearance
kongedømme , Kingdom
kurve , Curve
diktere , poets
ingensteds , nowhere
kvadratisk , quadratic
privilegium , privilege
samler , collect
offisielt , officially
hedre , honor
drukne , drowning
flygning , flight
gata , street
mistet , lost
supermarked , supermarket
guvernør , Governor
høytidelig , solemn
anklager , accusations
lavere , lower
nyre , kidney
veksling , exchange
hovedsaklig , mainly
inspeksjon , inspection
fatal , fatal
byrå , agency
tiger , tiger
sfære , sphere
aktivt , active
aske , Ashes
donere , donate
oppdra , raising
skulptur , sculpture
orkester , orchestra
resonnement , reasoning
bevæpnet , Armed
organisator , organizer
underordnet , subordinate
bosetning , settlement
telekommunikasjon , telecommunications
langsomt , slowly
web , web
propaganda , propaganda
canada , Canada
munk , Monk
sirkulasjon , circulation
separasjon , separation
alter , alter
abstrakt , abstract
åpent , open
karakteristikk , characteristics
vital , vital
rettferdiggjøre , justify
doktrine , doctrine
triumf , triumph
forordning , Regulation
rent , clean
satan , satan
poetisk , poetic
erverve , acquire
impuls , impulse
adelig , noble
magnetisk , magnetic
forutse , predict
gjenværende , remaining
verifisere , verify
prosjektering , engineering
mine , mine
stengt , closed
atlet , athlete
reformasjon , Reformation
ikke-eksisterende , inexistent
sammenlignbar , comparable
ortodoks , Orthodox
gest , gesture
ly , ly
slutt- , final
kjære , dear
bekreftet , confirmed
ubestridelig , undeniable
domene , domain
besværlig , cumbersome
arbeider- , Workers
essay , essay
belgia , belgium
paraply , umbrella
håndbok , Manual
bestikkelse , bribe
konfrontasjon , confrontation
kommando , Command
lås , Lock
teatralsk , theatrical
renovering , renovation
avskjedige , dismiss
spasertur , walk
fristelse , Temptation
knyttneve , fist
attraksjon , attraction
modenhet , maturity
politistasjon , Police
sy , sew
påminne , remind
akse , axis
beskjeftigelse , employment
indikator , Indicator
viktigst , important
filial , branch
gjenkjenne , recognize
lystig , merry
hvete , wheat
overflod , abundance
konfigurasjon , Configuration
styrte , controlled
utdannings- , education
tapt , lost
ørliten , tiny
underkastelse , submission
åndedrag , breath
vitnesbyrd , Testimony
herredømme , domination
beundring , admiration
modul , Module
erobre , Conquer
lavt , low
spørreskjema , questionnaire
passasje , passage
sverge , swear
lær , Leather
henne , her
patent , patent
uttrykt , expressed
ape , monkey
godkjennelse , approval
festning , Fortress
inntekter , income
påtagelig , palpable
giver , donor
pave , Pope
forbauselse , astonishment
tristhet , sadness
ugyldig , invalid
hebraisk , Hebrew
trappetrinn , steps
eksplosiv , explosive
foreskrive , prescribe
donasjon , donation
omfavne , Embrace
gyllen , golden
asia , asia
månedlig , monthly
organisert , organized
isolering , isolation
verb , verb
spesialisering , specialization
marsj , march
odde , odd
komplettere , complement
franskmann , Frenchman
bindende , binding
forklarende , explanatory
tie , tie
regnskapsfører , accountant
overrasket , surprised
ull , wool
beijing , beijing
sammentreff , Coincidence
urettferdighet , Injustice
skadet , damaged
besetning , crew
spalte , column
forfremmelse , promotion
multiplisere , multiplying
metafor , metaphor
granskning , investigation
monument , monument
forvirret , confused
farmasøytisk , pharmaceutical
fornærmelse , insult
tese , thesis
tilsynekomst , appearance
identifikasjon , identification
fordrive , expel
tetthet , density
utenlands , abroad
hederlig , honorable
arkeologisk , archaeological
slips , tie
hollandsk , Dutch
sekt , sect
ekspansjon , expansion
palme , palm
nærings- , commercial
poet , poet
pol , pol
arkitektonisk , architectural
overskride , exceed
tydelighet , clarity
egypt , egypt
svakt , weak
høylytt , Loud
timeplan , schedule
etablissement , Budget
konsumere , consume
byråkratisk , bureaucratic
innbydelse , invitation
medborger , citizen
marsjere , march
oberst , Colonel
lengre , longer
forutsi , predict
notis , note
utdannelse , education
transparent , transparent
katedral , Cathedral
matrise , matrix
fru , Mrs.
framstille , manufacture
etc. , etc.
uforanderlig , changeless
raseri , Rage
tilbe , worship
brukt , used
pulver , powder
absorbere , absorb
forutsigelse , prediction
betone , emphasizing
krystall , crystal
skjenke , Bestow
gni , rub
verdslig , worldly
integrert , integrated
anmerkning , note
apostel , Apostle
separert , separated
hjemlig , homely
informativ , informative
grovt , rough
hjelpsom , helpful
sløse , wasting
fersken , peach
autorisere , authorize
ærlighet , honesty
borgermester , Mayor
respektive , respective
konsentrert , concentrated
ekvivalent , equivalent
stigning , rise
pilar , Pillar
polen , Pole
knep , trick
kirkegård , cemetery
morsomt , funny
sammenslutning , association
heks , Witch
bibliografi , bibliography
brudgom , Groom
høyne , raise
dyrt , expensive
tvang , forced
graf , Graph
tappe , drain
avsky , disgust
tomme , empty
medlidenhet , compassion
påskudd , pretext
anvisning , manual
journalistisk , journalistic
fascisme , Fascism
kvittering , receipt
innvende , object
politibetjent , police officer
skjelne , distinguish
ledende , leading
omhyggelig , carefully
katastrofal , catastrophic
renovere , Renovating
dråpe , drop
kommende , coming
anvendelig , applicable
diameter , diameter
student- , student
spasere , stroll
prinsipielt , principle
kveldsmat , supper
retrett , retreat
byråkrati , bureaucracy
renslighet , cleanliness
underskrift , signature
manuskript , Manuscript
lindre , relieve
deler , parts
oversetter , translator
luksuriøs , luxurious
reporter , reporter
energisk , energetic
sammenfatte , summarize
fotgjenger , pedestrian
vitenskaplig , scientific
forutsigbar , predictable
midtre , middle
jomfru , Virgin
hvil , resting
kobling , link
ovenpå , upstairs
teologi , Theology
ungdommelig , youthful
overveldende , overwhelming
negativt , negative
stearinlys , Candles
fysiker , physicist
kjærlig , loving
sammenbrudd , breakdown
tykkelse , thickness
omslag , Covers
portal , portal
kvalitativ , qualitative
erobring , Conquest
stimulans , stimulus
avbrytelse , interruption
nøle , hesitation
vidt , whether
leveranse , delivery
intervall , interval
motarbeide , oppose
forskjellige , different
klesplagg , clothing
forbannelse , Curse
hjelper , helps
segment , segment
diplomati , Diplomacy
frossen , frozen
anmodning , request
tekniker , Technician
sakkyndig , expert
forvandling , transformation
aksent , accent
slange , hose
proporsjon , proportion
udødelig , immortal
bunt , bundle
pyramide , Pyramid
herr , Mr.
fordoble , double
regjere , Reign
marginal , marginal
puss , puss
måter , Ways
modernisering , modernization
rekonstruksjon , reconstruction
tolk , interpreter
vakkert , beautifully
proletariat , proletariat
polakk , Poles
terapeutisk , therapeutic
badekar , bath
skift , shift
er , is
sovende , sleeping
arving , heir
entré , entrance
åpenbart , obviously
former , forms
bevegelig , moving
mobilisering , mobilization
ide , idea
utdannet , educated
veddemål , Bet
antenne , antenna
uorden , disorder
befordring , carriage
kjedsomhet , boredom
eldgammel , ancient
poliklinikk , polyclinic
elskerinne , mistress
bønne , bean
overveiende , predominantly
foretagende , undertaking
skolekamerat , School Friend
fremstående , prominent
armé , Army
sterkere , stronger
fasade , facade
tomhet , emptiness
kork , cork
slaveri , slavery
untatt , except
tretthet , fatigue
spesialisert , specialized
manipulere , manipulate
etui , cover
dagligvarebutikk , grocery
protestantisk , Protestant
anbefalt , recommended
reformere , reform
forhør , interrogation
framgangsrik , successful
utvidet , extended
påtvinge , impose
internasjonalt , international
migrasjon , migration
bredd , Bank
psyke , Psyche
håndtak , Handle
murstein , brick
manifestasjon , Manifestation
etterforske , investigate
koordinere , coordinate
føderasjon , Federation
embete , office
utnevnelse , appointment
ømhet , tenderness
svamp , sponge
framkomme , up coming
gir , provides
svik , betrayal
dykking , Diving
perfeksjon , perfection
vilkårlig , arbitrary
forelsket , in love
bart , feasible
inkarnasjon , Incarnation
penge- , monetary
kommandere , command
race , race
oppholdstillatelse , residence permit
prosjektere , projecting
intervensjon , intervention
nøtt , nut
ødelagt , destroyed
bibelsk , Bible
tøffel , slipper
stans , shutdown
folkeavstemning , referendum
tomrom , void
herberge , hostel
konstitusjonell , constitutional
sammenstøt , Collisions
distributør , distributor
påbud , imposition
unnvike , dodging
entall , singular
jevnt , evenly
bevitne , testify
utdeling , distribution
intet , no
beslektet , related
legal , legal
særegenhet , peculiarity
misnøye , dissatisfaction
middelaldersk , Medieval
fø , feed
policy , policy
promotere , promote
london , london
beskyttende , protective
sysselsette , employment
damp , steam
bedrag , deception
innlemme , incorporate
tematisk , thematic
symbolisere , symbolize
enkelhet , Simplicity
kollidere , collide
innpakning , packaging
kanadisk , Canadian
overdrevet , exaggerated
betinget , conditional
kult , cool
krønike , Chronicle
toppmøte , Summit
dumt , stupid
bløt , soft
spania , Spain
rubrikk , Classifieds
brensel , fuel
mafia , mafia
teolog , theologian
avtrykk , Contact Information
immigrant , immigrant
skjør , fragile
trengsel , crowding
gynge , rocking
nærmere , closer
intim , intimate
askebeger , Ashtray
boende , residents
frankrike , France
ubehagelighet , discomfort
hoved , main
rengjøring , cleaning
detektiv , Detective
hoved- , main
harmonisk , harmonious
rebell , rebel
vanne , irrigate
parallelt , parallel
innrømmelse , admission
tolvte , twelfth
munning , mouth
sjuende , seventh
overgi , surrender
holdbar , durable
spandere , treat
tilbakekalle , recall
utmerkelse , distinction
rakt , presented
kafe , cafe
bestride , contest
planlagt , planned
sanitær , sanitation
beskytter , protect
intuisjon , Intuition
fraksjon , fraction
greve , Count
tyrkia , turkey
folkemasse , folk mass
svulst , tumor
framstilling , representation
høflighet , courtesy
oversvømmelse , flooding
vegetasjon , vegetation
utsøkt , exquisite
empirisk , empirical
underbukse , briefs
